type;gateway_eui;node_eui;snr;rssi;cr;datarate;time;data,,
"16;0000B827EB24A52C;10;6;-54;5;SF12BW500;2025-06-07 13:00:38;{""RSSI"": -54"," ""SNR"": 6"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;7;-54;5;SF12BW500;2025-06-07 13:00:46;{""RSSI"": -54"," ""SNR"": 7"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;5;-53;5;SF12BW500;2025-06-07 13:00:54;{""RSSI"": -53"," ""SNR"": 5"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;7;-54;5;SF12BW500;2025-06-07 13:01:03;{""RSSI"": -54"," ""SNR"": 7"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;5;-51;5;SF12BW500;2025-06-07 13:01:19;{""RSSI"": -51"," ""SNR"": 5"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;6;-50;5;SF12BW500;2025-06-07 13:01:27;{""RSSI"": -50"," ""SNR"": 6"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;6;-49;5;SF12BW500;2025-06-07 13:01:35;{""RSSI"": -49"," ""SNR"": 6"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;6;-51;5;SF12BW500;2025-06-07 13:01:43;{""RSSI"": -51"," ""SNR"": 6"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF12BW500;2025-06-07 13:01:51;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;5;-62;5;SF12BW500;2025-06-07 13:02:00;{""RSSI"": -62"," ""SNR"": 5"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;5;-62;5;SF12BW500;2025-06-07 13:02:08;{""RSSI"": -62"," ""SNR"": 5"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;7;-58;5;SF12BW500;2025-06-07 13:02:16;{""RSSI"": -58"," ""SNR"": 7"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;6;-58;5;SF12BW500;2025-06-07 13:02:24;{""RSSI"": -58"," ""SNR"": 6"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;6;-70;5;SF12BW500;2025-06-07 13:02:32;{""RSSI"": -70"," ""SNR"": 6"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;5;-70;5;SF12BW500;2025-06-07 13:02:48;{""RSSI"": -70"," ""SNR"": 5"," ""TC"": ""27.79......................................................................""};"
"16;0000B827EB24A52C;10;6;-61;5;SF12BW500;2025-06-07 13:02:57;{""RSSI"": -61"," ""SNR"": 6"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;5;-57;5;SF12BW500;2025-06-07 13:03:05;{""RSSI"": -57"," ""SNR"": 5"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;7;-65;5;SF12BW500;2025-06-07 13:03:13;{""RSSI"": -65"," ""SNR"": 7"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;7;-65;5;SF12BW500;2025-06-07 13:03:21;{""RSSI"": -65"," ""SNR"": 7"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;6;-61;5;SF12BW500;2025-06-07 13:03:29;{""RSSI"": -61"," ""SNR"": 6"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;3;-80;5;SF12BW500;2025-06-07 13:03:37;{""RSSI"": -80"," ""SNR"": 3"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;5;-57;5;SF12BW500;2025-06-07 13:03:45;{""RSSI"": -57"," ""SNR"": 5"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;5;-57;5;SF12BW500;2025-06-07 13:03:54;{""RSSI"": -57"," ""SNR"": 5"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;6;-56;5;SF12BW500;2025-06-07 13:04:02;{""RSSI"": -56"," ""SNR"": 6"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;6;-55;5;SF12BW500;2025-06-07 13:04:18;{""RSSI"": -55"," ""SNR"": 6"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF12BW500;2025-06-07 13:04:26;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""27.81......................................................................""};"
"16;0000B827EB24A52C;10;5;-52;5;SF12BW500;2025-06-07 13:04:34;{""RSSI"": -52"," ""SNR"": 5"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF12BW500;2025-06-07 13:04:42;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;6;-52;5;SF12BW500;2025-06-07 13:04:51;{""RSSI"": -52"," ""SNR"": 6"," ""TC"": ""27.83......................................................................""};"
"16;0000B827EB24A52C;10;5;-53;5;SF12BW500;2025-06-07 13:04:59;{""RSSI"": -53"," ""SNR"": 5"," ""TC"": ""27.88......................................................................""};"
"16;0000B827EB24A52C;10;5;-53;5;SF12BW500;2025-06-07 13:05:07;{""RSSI"": -53"," ""SNR"": 5"," ""TC"": ""27.88......................................................................""};"
"16;0000B827EB24A52C;10;5;-53;5;SF12BW500;2025-06-07 13:05:15;{""RSSI"": -53"," ""SNR"": 5"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;5;-52;5;SF12BW500;2025-06-07 13:05:23;{""RSSI"": -52"," ""SNR"": 5"," ""TC"": ""27.88......................................................................""};"
"16;0000B827EB24A52C;10;6;-53;5;SF12BW500;2025-06-07 13:05:31;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""27.85......................................................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF12BW500;2025-06-07 13:05:39;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""27.88......................................................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF12BW500;2025-06-07 13:05:48;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""27.85......................................................................""};"
