type;gateway_eui;node_eui;snr;rssi;cr;datarate;time;data,,
"16;0000B827EB24A52C;10;6;-53;5;SF9BW500;2025-06-07 11:38:30;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""28.48........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:38:38;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.48........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:38:45;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.48........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:38:53;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.48........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:39:00;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.48........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:39:07;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.46........................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF9BW500;2025-06-07 11:39:15;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""28.46........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:39:22;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:39:29;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.46........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:39:37;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:39:44;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:39:51;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.46........................................""};"
"16;0000B827EB24A52C;10;6;-59;5;SF9BW500;2025-06-07 11:39:59;{""RSSI"": -59"," ""SNR"": 6"," ""TC"": ""28.46........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:40:06;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.46........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:40:13;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.46........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:40:21;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:40:28;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:40:36;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:40:43;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:40:50;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:40:58;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:41:05;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:41:12;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;6;-53;5;SF9BW500;2025-06-07 11:41:20;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;6;-52;5;SF9BW500;2025-06-07 11:41:27;{""RSSI"": -52"," ""SNR"": 6"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;6;-53;5;SF9BW500;2025-06-07 11:41:34;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;6;-53;5;SF9BW500;2025-06-07 11:41:42;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;7;-52;5;SF9BW500;2025-06-07 11:41:49;{""RSSI"": -52"," ""SNR"": 7"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF9BW500;2025-06-07 11:41:56;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;6;-53;5;SF9BW500;2025-06-07 11:42:04;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF9BW500;2025-06-07 11:42:19;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:42:26;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:42:33;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;7;-57;5;SF9BW500;2025-06-07 11:42:41;{""RSSI"": -57"," ""SNR"": 7"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;6;-57;5;SF9BW500;2025-06-07 11:42:48;{""RSSI"": -57"," ""SNR"": 6"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;6;-59;5;SF9BW500;2025-06-07 11:42:55;{""RSSI"": -59"," ""SNR"": 6"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;7;-57;5;SF9BW500;2025-06-07 11:43:03;{""RSSI"": -57"," ""SNR"": 7"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-61;5;SF9BW500;2025-06-07 11:43:10;{""RSSI"": -61"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:43:17;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:43:25;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:43:32;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:43:39;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:43:47;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:43:54;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:44:02;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;7;-56;5;SF9BW500;2025-06-07 11:44:09;{""RSSI"": -56"," ""SNR"": 7"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;7;-58;5;SF9BW500;2025-06-07 11:44:16;{""RSSI"": -58"," ""SNR"": 7"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;7;-57;5;SF9BW500;2025-06-07 11:44:24;{""RSSI"": -57"," ""SNR"": 7"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:44:31;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:44:39;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:44:46;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;6;-57;5;SF9BW500;2025-06-07 11:44:54;{""RSSI"": -57"," ""SNR"": 6"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-61;5;SF9BW500;2025-06-07 11:45:01;{""RSSI"": -61"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;6;-58;5;SF9BW500;2025-06-07 11:45:08;{""RSSI"": -58"," ""SNR"": 6"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-59;5;SF9BW500;2025-06-07 11:45:16;{""RSSI"": -59"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;6;-58;5;SF9BW500;2025-06-07 11:45:23;{""RSSI"": -58"," ""SNR"": 6"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:45:31;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:45:38;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:45:45;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:45:53;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;6;-53;5;SF9BW500;2025-06-07 11:46:00;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:46:07;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;5;-53;5;SF9BW500;2025-06-07 11:46:15;{""RSSI"": -53"," ""SNR"": 5"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;7;-51;5;SF9BW500;2025-06-07 11:46:22;{""RSSI"": -51"," ""SNR"": 7"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:46:30;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:46:37;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF9BW500;2025-06-07 11:46:44;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:46:52;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:46:59;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:47:06;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;6;-54;5;SF9BW500;2025-06-07 11:47:14;{""RSSI"": -54"," ""SNR"": 6"," ""TC"": ""28.44........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:47:21;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.42........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:47:28;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:47:36;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:47:43;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF9BW500;2025-06-07 11:47:51;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:47:58;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.40........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:48:05;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.38........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:48:13;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:48:20;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:48:27;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:48:35;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:48:42;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:48:49;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:48:57;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:49:04;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;6;-52;5;SF9BW500;2025-06-07 11:49:12;{""RSSI"": -52"," ""SNR"": 6"," ""TC"": ""28.35........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:49:19;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.33........................................""};"
"16;0000B827EB24A52C;10;7;-51;5;SF9BW500;2025-06-07 11:49:27;{""RSSI"": -51"," ""SNR"": 7"," ""TC"": ""28.33........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:49:34;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.33........................................""};"
"16;0000B827EB24A52C;10;8;-51;5;SF9BW500;2025-06-07 11:49:41;{""RSSI"": -51"," ""SNR"": 8"," ""TC"": ""28.29........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:49:49;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.29........................................""};"
"16;0000B827EB24A52C;10;8;-59;5;SF9BW500;2025-06-07 11:49:56;{""RSSI"": -59"," ""SNR"": 8"," ""TC"": ""28.27........................................""};"
"16;0000B827EB24A52C;10;7;-58;5;SF9BW500;2025-06-07 11:50:03;{""RSSI"": -58"," ""SNR"": 7"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;7;-57;5;SF9BW500;2025-06-07 11:50:11;{""RSSI"": -57"," ""SNR"": 7"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;7;-57;5;SF9BW500;2025-06-07 11:50:18;{""RSSI"": -57"," ""SNR"": 7"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:50:25;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:50:33;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:50:40;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;6;-57;5;SF9BW500;2025-06-07 11:50:47;{""RSSI"": -57"," ""SNR"": 6"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:50:55;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-61;5;SF9BW500;2025-06-07 11:51:02;{""RSSI"": -61"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:51:10;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:51:17;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:51:24;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:51:32;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:51:39;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:51:46;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:51:54;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:52:01;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:52:09;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:52:16;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:52:23;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:52:31;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:52:38;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:52:45;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;7;-53;5;SF9BW500;2025-06-07 11:52:53;{""RSSI"": -53"," ""SNR"": 7"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-52;5;SF9BW500;2025-06-07 11:53:00;{""RSSI"": -52"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:53:08;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:53:15;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:53:22;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;7;-57;5;SF9BW500;2025-06-07 11:53:30;{""RSSI"": -57"," ""SNR"": 7"," ""TC"": ""28.21........................................""};"
"16;0000B827EB24A52C;10;8;-58;5;SF9BW500;2025-06-07 11:53:37;{""RSSI"": -58"," ""SNR"": 8"," ""TC"": ""28.21........................................""};"
"16;0000B827EB24A52C;10;7;-57;5;SF9BW500;2025-06-07 11:53:44;{""RSSI"": -57"," ""SNR"": 7"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;6;-58;5;SF9BW500;2025-06-07 11:53:52;{""RSSI"": -58"," ""SNR"": 6"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:53:59;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:54:06;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.21........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:54:14;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;7;-58;5;SF9BW500;2025-06-07 11:54:21;{""RSSI"": -58"," ""SNR"": 7"," ""TC"": ""28.21........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:54:29;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:54:36;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-57;5;SF9BW500;2025-06-07 11:54:43;{""RSSI"": -57"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:54:51;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-56;5;SF9BW500;2025-06-07 11:54:58;{""RSSI"": -56"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:55:05;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-55;5;SF9BW500;2025-06-07 11:55:13;{""RSSI"": -55"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:55:20;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.21........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:55:27;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;6;-53;5;SF9BW500;2025-06-07 11:55:35;{""RSSI"": -53"," ""SNR"": 6"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-54;5;SF9BW500;2025-06-07 11:55:42;{""RSSI"": -54"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:55:50;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.25........................................""};"
"16;0000B827EB24A52C;10;8;-53;5;SF9BW500;2025-06-07 11:55:57;{""RSSI"": -53"," ""SNR"": 8"," ""TC"": ""28.23........................................""};"
